id,name,nationality,city,latitude,longitude,gender,ethnic.group,age,english.grade,math.grade,sciences.grade,language.grade,portfolio.rating,coverletter.rating,refletter.rating,GPA
1037,Emilio,Mexico,Tijuana,-25.29,-134.09,F,Indigenous,18,4.4,3.3,3.0,1.0,5,5,5,2.925
378,Jean-Pierre,France,Paris,-17.3,-175.29,F,Asian,26,3.0,3.3,2.1,3.3,4,4,3,2.925
1059,Charles,United States of America,Houston,54.9,28.33,F,Asian,20,1.7,3.5,2.7,3.8,2,2,4,2.925
1224,Tuan Quyen,Vietnam,Nha Trang,-78.41,164.3,F,Tay,27,2.5,3.6,2.5,3.1,4,3,2,2.925
315,Alice,United States of America,New York,-58.72,-72.8,F,Hispanic or Latino,21,2.8,1.8,2.5,4.6,4,2,2,2.925
37,Katrina Saito,Japan,Tokyo,35.69,139.75,F,Korean,22,0.0,4.0,3.7,4.0,5,4,5,2.925
1765,Carmen,Argentina,Mendoza,18.54,74.37,M,Mestizo,25,1.5,4.1,4.1,2.0,1,4,4,2.925
734,Seul,South Korea,Incheon,-16.38,109.08,M,Japanese,25,4.4,3.3,2.5,1.5,2,5,2,2.925
217,Brandilyn Hanselman,Russian Federation,Chelyabinsk,55.15,61.43,F,NAN,21,2.0,3.5,2.2,4.0,4,5,4,2.925
1238,Jisoo,South Korea,Incheon,23.46,70.15,F,Chinese,23,2.0,4.8,2.5,2.3,4,1,3,2.9000000000000004
1268,Brijesh,India,Delhi,-88.77,36.02,M,Sikh,26,3.9,2.5,2.9,2.3,5,2,2,2.9000000000000004
613,Fiona,Germany,Frankfurt,24.25,29.23,F,Russian,19,2.4,1.8,3.1,4.3,5,2,4,2.9000000000000004
869,Hajin,South Korea,Busan,-13.49,34.1,M,Korean,25,4.5,1.7,1.2,4.2,1,4,5,2.9000000000000004
418,Victoria,Canada,Toronto,-18.68,-103.49,F,English,30,1.6,2.2,3.5,4.3,4,4,5,2.9000000000000004
374,Madelyn,United States of America,Los Angeles,29.3,-136.55,F,Native American,30,2.6,1.3,4.4,3.3,3,2,5,2.9000000000000004
1317,Cristiane,Brazil,Salvador,17.69,172.46,M,Black,24,1.9,1.0,4.2,4.5,5,5,2,2.9
1429,Issei,Japan,Nagoya,-60.46,109.01,M,Japanese,24,3.6,3.3,3.1,1.6,4,5,1,2.9
1084,Marcos,Brazil,Rio de Janeiro,-85.8,-44.89,M,Indigenous,18,4.4,2.3,2.4,2.5,2,3,2,2.9
1019,Ian,United States of America,New York,89.52,-82.73,F,White,26,2.4,3.3,2.1,3.8,4,2,2,2.8999999999999995
2112,Boris,Russia,Novosibirsk,-36.09,18.55,M,Chuvash,30,3.1,4.6,2.7,1.2,5,3,3,2.8999999999999995
393,Nisha,India,Chennai,76.31,-70.87,F,Sikh,30,2.6,1.2,3.0,4.7,5,2,3,2.875
1574,Nuri,South Korea,Daegu,62.39,-32.9,M,Chinese,30,2.5,2.6,1.7,4.7,5,2,4,2.875
1205,Ava,United States of America,Houston,-53.22,-157.83,M,White,21,2.0,3.3,2.5,3.7,3,2,5,2.875
949,Lucie,France,Lyon,-49.44,-70.31,M,African,25,1.8,1.6,4.8,3.3,2,2,1,2.875
389,Hassan,Egypt,Giza,66.54,179.77,F,Berber,25,4.6,2.5,2.0,2.4,1,3,1,2.875
1010,Naomi,Japan,Kyoto,-78.26,136.07,F,Ryukyuans,25,2.3,2.8,2.3,4.1,4,3,1,2.875
59,Shuraih el-Karim,Pakistan,Khalabat,34.06,72.89,M,,22,3.1,2.1,2.3,4.0,4,4,4,2.875
1246,Tiziana,Italy,Rome,20.94,-151.54,M,Romanian,28,2.8,4.5,1.0,3.2,1,3,1,2.875
1964,Armin,Germany,Munich,-27.02,68.46,F,Kurdish,20,4.5,2.6,1.5,2.9,5,1,2,2.875
480,Xu Zhi,China,Chengdu,28.17,29.99,F,Han,21,4.6,1.4,3.5,2.0,1,2,5,2.875
1118,Denise,France,Lyon,77.43,72.05,F,French,24,3.7,2.0,2.3,3.5,5,5,5,2.875
529,Victor,Russia,Yekaterinburg,-57.22,51.11,F,Tatar,29,2.0,3.9,4.2,1.3,3,4,4,2.8500000000000005
93,Hailey Malle,Russian Federation,Nizhniy Novgorod,56.33,44.01,F,NAN,22,3.7,2.5,3.2,2.0,3,3,5,2.85
902,Luisana,Argentina,Buenos Aires,71.25,44.63,M,Arab,24,2.5,3.8,3.3,1.8,4,1,3,2.85
251,Jessica Huynh,Korea (Republic of),Seoul,37.6,126.98,F,NAN,22,3.5,2.7,3.2,2.0,5,3,5,2.85
2079,Zhou Yun,China,Shenzhen,68.82,169.49,M,Tibetan,26,1.9,4.2,2.4,2.9,3,2,5,2.85
865,Lan Anh,Vietnam,Đà Nẵng,-4.23,-67.02,F,Thai,21,1.1,2.0,3.4,4.9,1,1,3,2.85
526,Maha,Egypt,Aswan,38.06,-75.8,F,Berber,18,3.8,2.6,4.0,1.0,5,3,3,2.85
450,Parul,India,Bangalore,62.4,-40.86,F,Hindu,28,2.1,3.8,3.9,1.6,1,4,5,2.85
1375,Scarlett,Canada,Vancouver,-63.31,151.09,M,Other,30,2.7,3.2,2.4,3.1,3,4,5,2.85
686,Heejae,South Korea,Gwangju,6.79,45.64,F,Chinese,25,2.7,4.1,2.8,1.8,3,4,5,2.85
462,Yuri,South Korea,Daegu,-9.47,-109.26,F,Japanese,25,3.2,2.1,2.3,3.8,5,1,3,2.85
1221,Thi Mai,Vietnam,Đà Nẵng,49.09,157.51,F,Thai,27,4.2,2.7,1.0,3.5,2,3,4,2.85
1218,Zhang Ping,China,Guangzhou,-12.78,72.36,F,Han,27,3.4,4.2,2.4,1.4,2,5,4,2.85
325,Luca,Italy,Rome,77.52,19.95,M,Romanian,25,2.0,3.9,2.3,3.2,2,5,5,2.8499999999999996
2236,Parker,Canada,Calgary,8.86,39.29,F,Canadian,22,1.6,2.5,3.3,4.0,5,3,2,2.8499999999999996
1265,Minh Hieu,Vietnam,Nha Trang,-8.92,163.54,F,H'mong,22,1.5,3.8,2.3,3.8,4,4,2,2.8499999999999996
584,Seoeun,South Korea,Busan,1.13,-17.2,F,Chinese,24,2.4,4.2,2.8,2.0,4,5,1,2.8499999999999996
1144,Natalia,Argentina,Mendoza,33.47,-108.29,F,Arab,20,4.4,1.1,3.7,2.2,2,1,5,2.8499999999999996
1168,Anshika,India,Delhi,49.49,-44.22,M,Other,20,4.2,1.3,3.8,2.0,4,3,1,2.825
0,Kiana Lor,China,Suzhou,31.31,120.62,F,Tibetan,24,3.5,3.7,3.1,1.0,4,4,0,2.825
912,Thu Thao,Vietnam,Nha Trang,29.52,30.56,M,Muong,25,1.4,1.1,4.9,3.9,5,5,1,2.825
760,Vittoria,Italy,Turin,-75.49,16.12,F,Albanian,18,1.2,4.2,1.3,4.6,5,5,3,2.825
708,Yegor,Russia,Nizhny Novgorod,-12.77,155.64,M,Ukrainian,23,4.4,1.7,1.5,3.7,2,2,1,2.825
825,Hieu Hoa,Vietnam,Hà Nội,6.67,61.62,F,Muong,23,3.0,3.6,3.5,1.2,2,4,4,2.8249999999999997
2117,Sumin,South Korea,Daegu,7.7,159.65,F,Other,21,4.8,2.5,1.9,2.1,4,5,5,2.8249999999999997
1305,Jorge,Argentina,Rosario,16.6,-145.45,M,African,23,4.8,2.2,2.2,2.1,5,1,2,2.8249999999999997
567,Osman,Egypt,Luxor,-81.23,113.6,F,Nubian,20,3.8,1.3,3.3,2.9,5,2,3,2.8249999999999997
1251,Wang Hui,China,Shenzhen,15.78,-53.89,F,Han,20,2.4,1.2,4.3,3.4,2,1,2,2.8249999999999997
594,Joana,Brazil,Rio de Janeiro,-87.25,-124.53,M,Black,18,4.0,1.2,2.1,3.9,3,5,2,2.8000000000000003
812,Evan,Australia,Brisbane,13.49,70.21,F,Irish,22,4.5,1.9,3.2,1.6,1,5,3,2.8000000000000003
1145,Irina,Russia,Saint Petersburg,-79.97,-96.47,F,Ukrainian,22,2.1,3.2,1.2,4.7,3,3,4,2.8000000000000003
1457,Duc Minh,Vietnam,Cần Thơ,27.06,43.68,F,Tay,22,1.5,1.1,4.2,4.4,5,4,5,2.8000000000000003
1637,Wang Ji,China,Shanghai,3.0,-157.95,F,Mongol,18,1.8,2.6,4.9,1.9,1,3,4,2.8000000000000003
409,Laxmi,India,Mumbai,21.27,28.26,M,Hindu,23,1.5,3.7,1.6,4.4,4,2,5,2.8000000000000003
311,Bhawana,India,Bangalore,3.5,51.58,M,Sikh,22,1.9,4.7,1.7,2.9,5,5,5,2.8
1926,Piper,United States of America,New York,77.5,13.93,M,Native American,24,3.9,1.3,3.5,2.5,3,4,5,2.8
150,Abdul Jabbaar el-Abdul,Egypt,Cairo,30.05,31.25,M,Berber,20,1.5,3.5,3.2,3.0,3,5,4,2.8
441,Beatriz,Brazil,Brasília,46.44,7.39,F,Black,22,1.9,2.7,1.7,4.9,2,1,4,2.8
469,Ivan,Russia,Yekaterinburg,-4.96,148.58,F,Bashkir,20,3.1,3.0,1.4,3.7,3,2,2,2.8
1627,Miles,United States of America,Chicago,77.48,-97.47,F,Hispanic or Latino,22,1.3,3.9,2.9,3.1,1,2,1,2.8
2267,César,Brazil,São Paulo,86.12,25.19,F,White,29,1.9,3.9,3.5,1.8,3,2,4,2.7750000000000004
886,Patrick,France,Marseille,52.14,120.38,M,Arab,23,2.0,3.9,3.9,1.3,1,3,4,2.7750000000000004
1808,Sun Fen,China,Shenzhen,-13.69,-30.3,F,Zhuang,23,3.3,2.5,3.1,2.2,3,3,3,2.7750000000000004
666,Thanh Mai,Vietnam,Hồ Chí Minh,-72.35,14.66,M,Thai,27,3.3,2.6,1.9,3.3,4,1,1,2.7750000000000004
421,Fatima,Egypt,Aswan,67.1,-162.82,F,Berber,29,2.1,2.2,5.0,1.8,1,1,1,2.7750000000000004
41,Afnaan el-Mohammed,India,New Delhi,28.6,77.2,F,Sikh,22,1.7,3.5,3.9,2.0,5,5,4,2.775
392,Aiden,United States of America,Chicago,-20.66,-61.86,F,Native American,29,1.8,4.8,1.3,3.2,1,5,2,2.775
1191,Giovanna,Italy,Rome,-11.47,-133.42,M,Italian,25,3.4,2.1,1.1,4.5,1,3,3,2.775
148,Alondra Gardea Corral,Mexico,Ensenada,31.87,-116.62,F,White,20,2.2,3.8,3.1,2.0,3,4,2,2.775
1180,Julieta,Mexico,Mexico City,-58.13,-135.15,M,Black,28,4.0,1.5,4.1,1.5,1,1,4,2.775
322,Rajesh,India,Delhi,47.84,32.85,M,Muslim,29,4.0,1.5,1.3,4.3,1,5,4,2.775
528,Vinita,India,Bangalore,-50.95,-12.65,F,Sikh,18,1.5,2.1,4.4,3.1,1,2,2,2.775
572,Eduarda,Argentina,Mendoza,-25.46,130.87,M,Indigenous,18,2.8,2.4,2.1,3.8,2,3,3,2.7749999999999995
1303,Diana,Brazil,Salvador,-34.94,-115.84,F,Black,30,3.9,2.1,3.8,1.2,2,1,3,2.75
657,Vikram,India,Mumbai,67.9,48.6,M,Hindu,25,1.6,3.3,2.9,3.2,3,2,1,2.75
562,Helen,Germany,Munich,-31.12,157.05,F,Polish,23,4.1,4.2,1.0,1.7,5,5,2,2.75
180,Nicole Torres-Valadez,Brazil,Rio de Janeiro,-22.9,-43.23,F,Pardo,24,3.9,3.1,3.0,1.0,4,5,4,2.75
330,Li Qian,China,Beijing,64.17,39.07,F,Uighur,28,1.7,4.0,1.4,3.9,5,3,5,2.75
688,Xu Han,China,Guangzhou,-2.42,94.69,M,Han,18,1.9,2.1,4.8,2.2,5,2,2,2.75
547,Bich Phuong,Vietnam,Đà Nẵng,-30.8,37.12,F,Muong,18,1.0,2.5,3.2,4.3,5,4,1,2.75
2008,Robson,Brazil,Rio de Janeiro,-71.63,-12.76,M,Indigenous,19,1.9,5.0,1.3,2.8,4,4,5,2.75
1835,Riko,Japan,Sapporo,42.94,17.55,F,Korean,27,1.7,3.7,2.3,3.3,3,3,5,2.75
420,Mason,United States of America,Phoenix,43.16,-76.44,M,Native American,25,4.8,1.0,3.4,1.8,5,1,1,2.75
910,Ibrahim,Egypt,Aswan,34.47,-26.18,F,Berber,21,1.2,4.2,1.0,4.6,1,3,2,2.75
861,Lucrezia,Italy,Naples,41.68,105.02,M,Romanian,27,1.9,4.2,2.9,2.0,2,4,3,2.75
1692,Mustafa,Egypt,Alexandria,48.72,-131.88,F,Other,22,4.9,1.2,3.5,1.3,1,2,5,2.7250000000000005
1076,Felipe,Brazil,Rio de Janeiro,88.68,-23.04,F,White,23,2.7,1.6,3.5,3.1,5,3,3,2.725
1499,Miguel Angel,Mexico,Cancun,-70.02,17.38,M,Black,23,2.7,1.1,2.6,4.5,3,5,5,2.725
1907,Wang Yu,China,Chengdu,37.15,171.24,M,Mongol,19,3.9,1.1,4.1,1.8,4,4,2,2.725
368,Harper,United States of America,Los Angeles,66.9,70.47,M,White,25,3.3,4.4,1.2,2.0,5,5,1,2.725
681,Fernando,Argentina,La Plata,71.57,27.19,F,African,24,2.8,1.6,3.3,3.2,2,4,1,2.725
668,Luana,Brazil,Fortaleza,-60.46,-32.45,F,Pardo,19,3.7,1.7,4.3,1.2,2,1,3,2.7249999999999996
577,Kenji,Japan,Sapporo,5.29,177.03,F,Ainu,26,2.7,1.8,1.8,4.6,4,1,2,2.7249999999999996
1908,Minh Lan,Vietnam,Hồ Chí Minh,57.42,-55.32,M,H'mong,18,3.0,4.5,1.7,1.7,2,1,2,2.7249999999999996
518,Thierry,France,Lyon,69.46,-37.99,F,French,28,4.6,2.1,1.4,2.8,5,4,2,2.7249999999999996
1539,Hiroki,Japan,Nagoya,89.14,-15.38,M,Korean,21,3.3,3.4,3.2,1.0,3,5,4,2.7249999999999996
510,Zhao Lei,China,Beijing,-11.91,93.24,F,Zhuang,18,1.5,4.6,1.3,3.5,5,5,4,2.7249999999999996
741,Liang Qian,China,Guangzhou,61.28,-96.81,M,Tibetan,24,4.9,1.2,2.4,2.3,3,1,4,2.7
391,Zhou Wei,China,Shenzhen,16.99,91.25,F,Mongol,20,2.0,2.1,4.9,1.8,2,1,2,2.7
345,Carolina,Mexico,Tijuana,20.38,137.65,M,White,22,2.0,3.3,2.0,3.5,2,3,5,2.7
338,Ayumi,Japan,Kyoto,-14.89,-174.15,F,Japanese,20,1.8,3.0,2.8,3.2,3,2,1,2.7
2162,Aleksey,Russia,Yekaterinburg,-68.27,-39.62,F,Chuvash,19,1.6,3.0,1.5,4.7,1,5,2,2.7
1652,Fayza,Egypt,Giza,48.28,-49.26,M,Egyptian,20,3.3,2.2,1.8,3.5,5,4,3,2.7
76,Sourinthone Tran,China,Wuhan,30.58,114.27,M,Han,21,3.5,3.9,3.4,0.0,4,4,5,2.7
1178,Jihoon,South Korea,Daegu,-47.34,-168.78,M,Other,27,2.1,1.4,2.7,4.6,5,1,2,2.7
1294,Yvonne,France,Nice,-84.12,94.43,M,Berber,28,4.5,1.5,2.4,2.4,3,3,5,2.7
661,Alessandro,Italy,Milan,-34.93,144.71,F,Romanian,26,2.1,4.9,1.2,2.6,3,5,5,2.6999999999999997
689,Wu Ming,China,Chengdu,49.99,140.81,M,Zhuang,29,4.1,3.0,1.8,1.8,2,4,1,2.6750000000000003
1054,Emilia,Argentina,Cordoba,-86.2,-118.54,M,Arab,26,2.8,1.6,2.8,3.5,5,2,5,2.675
1149,Benedikt,Germany,Frankfurt,-49.44,-176.26,F,Russian,30,1.6,4.2,2.6,2.3,3,3,3,2.675
2012,Ignacio,Argentina,Rosario,-19.95,110.43,M,Mestizo,21,2.1,2.4,1.4,4.8,1,1,4,2.675
850,Li Hong,China,Guangzhou,-3.82,131.21,M,Zhuang,21,1.5,2.1,4.1,3.0,2,4,5,2.675
750,Camila,Brazil,Salvador,-71.24,-106.1,F,Indigenous,25,3.0,2.4,3.6,1.7,1,5,5,2.675
355,Ankita,India,Bangalore,60.11,-127.82,F,Sikh,22,3.3,1.1,1.5,4.8,1,5,1,2.675
1483,Hong Dao,Vietnam,Đà Nẵng,61.67,-172.19,F,Thai,25,1.2,4.1,2.0,3.4,2,2,5,2.675
1950,Esther,Mexico,Cancun,83.45,63.46,M,Mestizo,30,2.9,2.5,4.1,1.2,2,2,1,2.675
1328,Jean-François,France,Lyon,16.13,15.94,F,Berber,20,3.8,1.4,2.9,2.6,2,5,5,2.675
1189,Thuy An,Vietnam,Nha Trang,84.86,-31.24,M,Thai,29,2.5,2.4,2.1,3.7,3,1,4,2.675
1492,Jacob,Canada,Montreal,-15.78,-84.05,M,Indigenous,26,1.5,2.7,4.2,2.2,4,3,3,2.6500000000000004
1421,Leandro,Argentina,La Plata,-7.58,139.69,F,African,27,4.6,1.7,1.1,3.2,2,3,2,2.6500000000000004
1872,Kaitlyn,Canada,Calgary,-76.86,-174.22,M,Indigenous,30,2.5,4.2,2.6,1.3,2,3,2,2.6500000000000004
1032,Madeline,United States of America,New York,29.69,176.39,F,Native American,19,1.6,1.2,4.4,3.4,1,1,1,2.65
667,Sun Jun,China,Beijing,-20.04,-155.09,F,Tibetan,26,2.8,1.6,2.1,4.1,4,5,5,2.65
956,Li Yan,China,Shanghai,-32.96,-115.18,M,Tibetan,28,1.0,3.0,4.9,1.7,5,1,3,2.65
324,Yang Xiu,China,Shanghai,75.89,-26.18,M,Zhuang,28,2.4,2.2,2.9,3.1,3,3,2,2.65
1521,Tatyana,Russia,Nizhny Novgorod,41.31,-3.28,M,Bashkir,27,1.5,3.6,2.4,3.1,1,1,3,2.65
309,Luc,France,Marseille,-49.59,139.09,M,Arab,28,2.6,2.5,1.1,4.4,5,5,1,2.65
1822,Chase,Canada,Ottawa,53.39,158.66,M,Canadian,18,1.9,3.8,2.6,2.3,4,5,4,2.6499999999999995
1320,Xu Wei,China,Chengdu,19.89,129.36,F,Zhuang,19,2.3,2.4,1.1,4.8,1,1,4,2.6499999999999995
598,Raul,Mexico,Monterrey,46.17,-4.26,F,Mestizo,21,3.7,3.5,1.3,2.0,1,2,4,2.625
1308,Yang Lin,China,Shenzhen,63.34,-138.24,M,Zhuang,22,3.0,4.0,1.9,1.6,3,5,1,2.625
521,Pankaj,India,Chennai,-59.05,57.12,M,Christian,23,1.7,3.6,1.1,4.1,3,2,2,2.625
847,Hoang Nguyen,Vietnam,Đà Nẵng,-74.67,26.47,M,H'mong,21,3.4,1.3,4.3,1.5,4,4,2,2.625
494,Satish,India,Kolkata,21.67,160.28,M,Muslim,28,4.6,1.6,1.2,3.1,4,1,3,2.625
851,Lily,United States of America,New York,-66.1,-85.33,M,Native American,26,3.3,2.5,1.4,3.3,2,4,4,2.625
820,Tyler,United States of America,Phoenix,-81.66,160.02,M,Asian,27,2.3,3.7,2.6,1.9,1,3,3,2.625
1748,Rogério,Brazil,Fortaleza,-43.19,39.99,F,Asian,26,5.0,2.6,1.7,1.2,1,4,3,2.6249999999999996
700,Tejas,India,Mumbai,74.8,-26.42,M,Other,30,2.2,2.1,4.3,1.8,5,4,4,2.6000000000000005
1424,Raffaella,Italy,Rome,31.91,-82.35,F,Romanian,27,2.2,1.2,2.4,4.6,2,1,5,2.6
538,Benjamin,United States of America,New York,60.19,123.91,M,Hispanic or Latino,20,1.1,3.2,4.0,2.1,4,5,1,2.6
425,Thi Lan,Vietnam,Đà Nẵng,43.23,-85.38,M,Thai,26,4.3,1.4,2.8,1.9,3,2,3,2.6
505,Sun Jian,China,Beijing,5.52,-56.28,F,Han,25,3.1,3.2,2.2,1.9,1,5,2,2.6
1381,Chen Mei,China,Chengdu,65.5,-153.76,M,Tibetan,24,3.0,2.7,2.9,1.8,3,1,2,2.6
361,Evelyn,Canada,Montreal,-23.19,142.92,F,Indigenous,21,1.1,2.1,3.6,3.6,4,4,4,2.6
1468,Ngoc Lan,Vietnam,Cần Thơ,-31.72,42.64,F,Muong,21,3.2,1.5,1.0,4.7,1,3,1,2.6
753,Yogesh,India,Mumbai,29.47,-34.27,M,Sikh,18,2.9,4.3,1.9,1.3,5,1,2,2.6
675,Adriana,Italy,Milan,-36.81,45.49,F,Italian,26,4.0,1.4,3.8,1.2,4,2,1,2.5999999999999996
965,Francisco,Mexico,Monterrey,69.24,-136.4,F,White,28,1.9,2.0,3.8,2.7,1,5,4,2.5999999999999996
519,Sun Qi,China,Guangzhou,-22.1,-143.51,F,Mongol,30,4.1,2.1,1.1,3.1,3,1,3,2.5999999999999996
2068,Timofey,Russia,Nizhny Novgorod,-73.31,-162.09,M,Bashkir,26,2.5,3.4,2.5,1.9,2,4,3,2.575
458,Javier,Mexico,Monterrey,48.34,24.3,F,Asian,26,1.9,1.1,4.3,3.0,2,2,5,2.575
815,André,France,Nice,-1.31,-44.23,M,African,18,1.0,3.5,2.7,3.1,4,4,2,2.575
732,Suman,India,Delhi,86.64,-67.34,M,Sikh,26,3.0,2.8,3.3,1.2,3,3,5,2.5749999999999997
1085,Zhou Fang,China,Guangzhou,-7.37,-54.77,M,Han,21,2.6,2.5,3.5,1.7,3,2,4,2.5749999999999997
739,Oksana,Russia,Saint Petersburg,29.84,45.78,F,Russian,28,1.4,3.1,4.1,1.7,3,4,5,2.5749999999999997
362,Lena,Germany,Frankfurt,-11.95,-114.33,M,German,28,3.9,1.3,3.9,1.2,4,3,4,2.5749999999999997
1613,Débora,Brazil,São Paulo,62.61,26.78,M,Asian,20,3.7,1.0,3.1,2.4,5,1,2,2.5500000000000003
1198,Miriam,Argentina,Buenos Aires,-55.7,-150.74,F,Arab,26,3.8,4.3,1.0,1.1,2,5,3,2.55
737,Ali,Egypt,Aswan,38.59,-104.46,M,Egyptian,21,2.5,1.6,1.5,4.6,5,5,4,2.55
348,Khaled,Egypt,Giza,-71.52,-22.79,F,Egyptian,23,1.7,2.8,3.2,2.5,1,4,5,2.55
2194,Yura,South Korea,Gwangju,77.44,52.0,M,Chinese,22,1.5,3.3,2.6,2.8,4,1,1,2.55
1171,Levi,United States of America,New York,-83.44,-101.55,M,White,22,2.6,1.4,2.0,4.2,1,3,5,2.55
1992,Konstantin,Russia,Saint Petersburg,72.37,48.82,F,Russian,23,1.9,4.5,2.3,1.5,1,5,3,2.55
49,Miriam Aguilar,Mexico,Mexicali,32.65,-115.47,F,Black,22,3.6,3.8,2.8,0.0,4,4,4,2.55
1578,Sherif,Egypt,Aswan,-44.92,-127.53,F,Other,26,1.2,3.8,2.8,2.4,5,5,2,2.55
486,Quoc Duy,Vietnam,Hồ Chí Minh,-65.7,-87.94,F,Kinh,30,2.4,4.3,2.0,1.5,1,4,3,2.55
1696,Robert,France,Nice,15.4,-139.15,F,Arab,24,2.4,1.2,4.8,1.8,2,4,2,2.55
364,Manoj,India,Bangalore,33.21,-40.29,M,Sikh,19,1.8,2.9,2.0,3.5,5,1,3,2.55
333,Luis,Mexico,Mexico City,-48.44,-85.51,M,Mestizo,20,2.8,2.8,2.3,2.3,4,3,4,2.55
664,Rahul,India,Bangalore,13.83,-152.75,F,Other,28,3.0,2.9,2.0,2.3,3,4,5,2.55
607,Megan,United States of America,Phoenix,6.7,44.45,F,Hispanic or Latino,29,2.7,3.4,2.9,1.2,2,4,2,2.55
642,Seojin,South Korea,Daegu,-68.7,-10.11,M,Korean,29,2.4,2.2,1.3,4.3,1,4,3,2.55
360,Nguyen Lan,Vietnam,Đà Nẵng,73.18,11.06,M,Kinh,21,3.1,1.1,1.5,4.4,2,1,2,2.5250000000000004
1452,Aleksei,Russia,Saint Petersburg,-70.42,-166.53,F,Tatar,20,2.2,2.8,2.9,2.2,3,1,3,2.5250000000000004
1726,Hyunjoon,South Korea,Daegu,-12.38,102.87,M,Chinese,27,2.6,2.6,3.8,1.1,4,3,4,2.525
1078,Bich Thu,Vietnam,Nha Trang,-84.86,101.11,F,H'mong,20,1.5,3.5,3.5,1.6,1,1,1,2.525
655,Taro,Japan,Osaka,-2.01,-104.65,F,Ryukyuans,21,1.3,2.1,2.1,4.6,4,4,3,2.525
516,Lina,Germany,Hamburg,68.17,97.8,M,German,26,4.4,2.7,1.8,1.2,3,3,3,2.525
1007,Li Ying,China,Chengdu,66.09,2.59,F,Tibetan,18,3.0,4.9,1.1,1.1,5,3,2,2.525
695,Emma,United States of America,Los Angeles,11.98,140.19,M,Hispanic or Latino,30,4.5,2.0,2.2,1.3,5,5,4,2.5
953,Caterina,Italy,Milan,-19.15,-152.29,F,North African,27,2.3,2.0,3.1,2.6,1,1,4,2.5
1056,Jeonghan,South Korea,Daegu,-8.68,103.54,F,Other,22,3.5,2.2,1.0,3.3,2,5,1,2.5
908,Márcia,Brazil,São Paulo,16.91,-55.63,F,Indigenous,23,2.0,2.0,2.7,3.3,1,5,1,2.5
2226,Zhang Min,China,Shenzhen,-63.03,119.55,M,Han,24,1.3,2.6,4.5,1.6,5,1,5,2.5
649,Hélène,France,Lyon,-9.4,178.52,M,French,29,2.0,3.6,2.2,2.2,2,4,1,2.5
678,Yang Qing,China,Shanghai,8.16,4.92,M,Tibetan,23,2.3,2.3,2.2,3.2,2,1,5,2.5
334,Quinn,United States of America,Houston,-2.7,151.16,F,Asian,18,1.4,2.9,1.8,3.9,4,2,3,2.5
566,Isabella,Canada,Toronto,-33.93,128.71,F,English,30,2.7,2.3,3.4,1.6,1,5,3,2.5
588,Ludmila,Russia,Novosibirsk,83.91,12.38,F,Ukrainian,25,1.3,1.7,2.4,4.5,5,3,5,2.475
669,Rika,Japan,Tokyo,-72.94,-163.08,F,Korean,28,1.4,2.6,1.2,4.7,5,4,1,2.475
525,Fabienne,France,Paris,12.51,5.37,F,French,21,2.6,3.1,1.4,2.8,4,5,3,2.4749999999999996
552,Vânia,Brazil,Brasília,-58.33,-83.87,F,White,22,1.9,1.9,1.8,4.3,4,1,4,2.4749999999999996
1314,Daniela,Argentina,Mendoza,-68.61,-119.35,F,Indigenous,27,2.1,1.3,2.2,4.2,5,2,4,2.45
495,Jiyoung,South Korea,Gwangju,16.95,107.4,F,Chinese,27,2.4,1.8,2.9,2.7,4,3,1,2.45
876,Elisabetta,Italy,Florence,75.23,-150.06,F,Sardinian,29,1.7,2.6,2.7,2.8,3,2,5,2.45
408,Cecilia,Argentina,Rosario,-78.65,67.44,F,Indigenous,28,3.9,1.9,3.0,1.0,1,1,1,2.45
2086,Bao Quyen,Vietnam,Cần Thơ,50.32,-13.65,M,Thai,21,1.1,2.4,3.5,2.8,3,2,1,2.45
840,Wang Zhi,China,Guangzhou,75.34,-133.15,F,Zhuang,20,1.5,4.1,2.6,1.6,4,4,2,2.4499999999999997
1002,Vadim,Russia,Moscow,-62.82,-123.93,F,Russian,20,1.2,3.3,4.2,1.1,2,4,1,2.4499999999999997
1316,Carla,Italy,Milan,-60.22,-70.31,M,Italian,21,1.9,1.2,4.3,2.4,4,2,1,2.4499999999999997
849,Carlo,Italy,Rome,-39.61,-123.87,M,North African,19,3.0,1.5,1.6,3.6,3,2,3,2.425
2131,Eliza,United States of America,Los Angeles,-36.13,89.34,M,Hispanic or Latino,21,1.7,1.5,3.4,3.1,5,2,2,2.425
484,Eunseo,South Korea,Incheon,-36.71,-133.21,F,Japanese,29,2.9,2.1,2.7,2.0,3,1,1,2.425
884,Angelica,Mexico,Guadalajara,75.86,-25.67,M,White,26,1.1,2.4,4.6,1.6,3,4,3,2.425
467,Juan,Argentina,Rosario,70.11,19.96,F,Mestizo,22,2.8,1.9,2.9,2.1,5,3,1,2.425
1063,Vikrant,India,Bangalore,75.71,5.17,M,Hindu,26,1.4,2.4,2.5,3.4,2,4,1,2.425
806,Kaito,Japan,Kyoto,-69.81,-12.04,M,Korean,24,4.5,1.3,1.3,2.6,3,2,4,2.425
623,Guadalupe,Mexico,Guadalajara,-39.98,178.45,M,Indigenous,19,1.8,4.1,2.2,1.5,1,1,2,2.4
1102,Berenice,Mexico,Tijuana,-57.28,-20.83,M,Black,19,1.3,2.1,3.8,2.4,5,3,3,2.4
